loopIteration,timeUs,rcCommand[0],rcCommand[1],rcCommand[2],rcCommand[3],vbatLatest,amperageLatest,gyroADC[0],gyroADC[1],gyroADC[2],gyroADCafterRpm[0],gyroADCafterRpm[1],gyroADCafterRpm[2],accSmooth[0],accSmooth[1],accSmooth[2],accADCafterRpm[0],accADCafterRpm[1],accADCafterRpm[2],motor[0],motor[1],motor[2],motor[3],quat[0],quat[1],quat[2],quat[3],alpha[0],alpha[1],alpha[2],quatSp[0],quatSp[1],quatSp[2],quatSp[3],gyroSp[0],gyroSp[1],gyroSp[2],alphaSp[0],alphaSp[1],alphaSp[2],spfSp[0],spfSp[1],spfSp[2],dv[0],dv[1],dv[2],dv[3],dv[4],dv[5],u[0],u[1],u[2],u[3],u[4],u[5],u[6],u[7],u_state[0],u_state[1],u_state[2],u_state[3],u_state[4],u_state[5],u_state[6],u_state[7],omega[0],omega[1],omega[2],omega[3],omega[4],omega[5],omega[6],omega[7],omegaUnfiltered[0],omegaUnfiltered[1],omegaUnfiltered[2],omegaUnfiltered[3],omegaUnfiltered[4],omegaUnfiltered[5],omegaUnfiltered[6],omegaUnfiltered[7],omega_dot[0],omega_dot[1],omega_dot[2],omega_dot[3],omega_dot[4],omega_dot[5],omega_dot[6],omega_dot[7],pos[0],pos[1],pos[2],extTime,extPos[0],extPos[1],extPos[2],posSp[0],posSp[1],posSp[2],vel[0],vel[1],vel[2],extVel[0],extVel[1],extVel[2],velSp[0],velSp[1],velSp[2],accSp[0],accSp[1],accSp[2],extQuat[0],extQuat[1],extQuat[2],extQuat[3],ekf_pos[0],ekf_pos[1],ekf_pos[2],ekf_vel[0],ekf_vel[1],ekf_vel[2],ekf_quat[0],ekf_quat[1],ekf_quat[2],ekf_quat[3],ekf_acc_b[0],ekf_acc_b[1],ekf_acc_b[2],ekf_gyro_b[0],ekf_gyro_b[1],ekf_gyro_b[2],motor_0_rls_x[0],motor_0_rls_x[1],motor_0_rls_x[2],motor_0_rls_x[3],motor_1_rls_x[0],motor_1_rls_x[1],motor_1_rls_x[2],motor_1_rls_x[3],motor_2_rls_x[0],motor_2_rls_x[1],motor_2_rls_x[2],motor_2_rls_x[3],motor_3_rls_x[0],motor_3_rls_x[1],motor_3_rls_x[2],motor_3_rls_x[3],imu_rls_x[0],imu_rls_x[1],imu_rls_x[2],fx_x_rls_x[0],fx_x_rls_x[1],fx_x_rls_x[2],fx_x_rls_x[3],fx_y_rls_x[0],fx_y_rls_x[1],fx_y_rls_x[2],fx_y_rls_x[3],fx_z_rls_x[0],fx_z_rls_x[1],fx_z_rls_x[2],fx_z_rls_x[3],fx_p_rls_x[0],fx_p_rls_x[1],fx_p_rls_x[2],fx_p_rls_x[3],fx_p_rls_x[4],fx_p_rls_x[5],fx_p_rls_x[6],fx_p_rls_x[7],fx_q_rls_x[0],fx_q_rls_x[1],fx_q_rls_x[2],fx_q_rls_x[3],fx_q_rls_x[4],fx_q_rls_x[5],fx_q_rls_x[6],fx_q_rls_x[7],fx_r_rls_x[0],fx_r_rls_x[1],fx_r_rls_x[2],fx_r_rls_x[3],fx_r_rls_x[4],fx_r_rls_x[5],fx_r_rls_x[6],fx_r_rls_x[7],learnerGains[0],learnerGains[1],learnerGains[2],learnerGains[3],flightModeFlags,stateFlags,failsafePhase,rxSignalReceived,rxFlightChannelsValid,timeMs,timeS
644,319933,-0.005,0.0,0.0012,0.0,1599,32,0.0,-0.008726646246733328,-0.0017453292493466656,-0.008726646246733328,-0.01570796324411999,-0.005235987748039996,-0.5458779785156249,0.7948749511718749,-9.696516723632811,-0.49320554199218747,0.076614453125,-10.137049829101562,0.0,0.0005291005291005291,0.0,0.0,0.4739756367663344,0.006521471637750707,-0.048111234157745784,0.8791682047496001,0.0,-0.17453292493466654,0.0,1.0,0.0,0.0,0.0,-0.006981316997386662,0.0,0.0017453292493466656,-0.17453292493466654,0.17453292493466654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.2,0.1,0.0,0.00036913990402362494,0.0,0.00012304663467454166,0.0,0.0,0.0,0.0,0.00012304663467454166,0.0002460932693490833,0.0,0.00012304663467454166,0.0,0.0,0.0,0.0,283.0,286.0,283.0,292.0,0.0,0.0,0.0,0.0,283.0,286.0,284.0,293.0,0.0,0.0,0.0,0.0,0,-100,0,0,0,0,0,0,2911.16,3546.934,7214.556,0,0.0,0.0,0.0,0.0,0.0,0.0,2.38,10.44,22.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,319.933,0.31993299999999997
648,321920,-0.005,0.0,0.0012,0.0,1605,32,0.0017453292493466656,-0.005235987748039996,-0.003490658498693331,0.0,0.003490658498693331,-0.005235987748039996,-0.5410895751953124,0.7852981445312499,-9.686939916992188,-0.737414111328125,0.5698199951171875,-10.137049829101562,0.0,0.0005291005291005291,0.0,0.0,0.4739756367663344,0.006521471637750707,-0.048111234157745784,0.8791682047496001,0.0,-0.17453292493466654,0.0,1.0,0.0,0.0,0.0,-0.006981316997386662,0.0,0.0017453292493466656,-0.17453292493466654,0.17453292493466654,0.17453292493466654,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.1,0.1,0.0,0.0002460932693490833,0.0,0.0,0.0,0.0,0.0,0.0,0.00012304663467454166,0.0002460932693490833,0.0,0.00012304663467454166,0.0,0.0,0.0,0.0,283.0,286.0,283.0,292.0,0.0,0.0,0.0,0.0,284.0,284.0,283.0,290.0,0.0,0.0,0.0,0.0,0,-100,0,0,0,0,0,0,2911.164,3546.955,7214.603,0,0.0,0.0,0.0,0.0,0.0,0.0,2.38,10.44,22.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,321.92,0.32192
652,323907,-0.005,0.0,0.0012,0.0,1605,32,0.0017453292493466656,-0.003490658498693331,-0.0017453292493466656,0.008726646246733328,-0.0017453292493466656,0.0017453292493466656,-0.5315127685546874,0.7661445312499999,-9.672574707031249,-0.19153613281249998,0.9720458740234375,-10.1131078125,0.0,0.0005291005291005291,0.0,0.0,0.4739756367663344,0.006644518272425249,-0.048111234157745784,0.8791682047496001,0.0,0.0,-0.17453292493466654,1.0,0.0,0.0,0.0,-0.006981316997386662,0.0,0.0017453292493466656,-0.17453292493466654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.1,0.1,0.00012304663467454166,0.0002460932693490833,0.0,0.0,0.0,0.0,0.0,0.0,0.00012304663467454166,0.0002460932693490833,0.0,0.00012304663467454166,0.0,0.0,0.0,0.0,283.0,286.0,283.0,292.0,0.0,0.0,0.0,0.0,281.0,286.0,283.0,293.0,0.0,0.0,0.0,0.0,0,-100,0,0,0,0,0,0,2911.169,3546.976,7214.649,0,0.0,0.0,0.0,0.0,0.0,0.0,2.38,10.44,22.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,323.907,0.323907
656,325894,-0.005,0.0,0.0012,0.0,1605,57,0.0017453292493466656,-0.005235987748039996,0.0,0.0017453292493466656,-0.003490658498693331,0.0017453292493466656,-0.5267243652343749,0.7709329345703124,-9.682151513671874,-0.4644751220703125,0.8906430175781249,-9.753977563476562,0.0,0.0005291005291005291,0.0,0.0,0.4739756367663344,0.006644518272425249,-0.048111234157745784,0.8791682047496001,0.0,0.0,-0.17453292493466654,1.0,0.0,0.0,0.0,-0.006981316997386662,0.0,0.0017453292493466656,-0.17453292493466654,0.17453292493466654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.1,0.0,0.00012304663467454166,0.0002460932693490833,0.0,0.00012304663467454166,0.0,0.0,0.0,0.0,0.00012304663467454166,0.0002460932693490833,0.0,0.00012304663467454166,0.0,0.0,0.0,0.0,283.0,285.0,283.0,292.0,0.0,0.0,0.0,0.0,283.0,284.0,284.0,290.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2911.174,3546.996,7214.695,0,0.0,0.0,0.0,0.0,0.0,0.0,2.38,10.44,22.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,325.894,0.32589399999999996
660,327882,-0.005,0.0,0.0012,0.0,1605,57,0.0,-0.006981316997386662,0.0,-0.008726646246733328,-0.01221730474542666,0.0,-0.5267243652343749,0.7900865478515624,-9.6917283203125,-0.852335791015625,0.507570751953125,-10.764330664062498,0.0,0.0005291005291005291,0.0,0.0,0.4739756367663344,0.006644518272425249,-0.048111234157745784,0.8791682047496001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.006981316997386662,0.0,0.0017453292493466656,-0.17453292493466654,0.17453292493466654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.2,0.0,0.00012304663467454166,0.00036913990402362494,0.0,0.00012304663467454166,0.0,0.0,0.0,0.0,0.00012304663467454166,0.0002460932693490833,0.0,0.00012304663467454166,0.0,0.0,0.0,0.0,283.0,285.0,283.0,292.0,0.0,0.0,0.0,0.0,286.0,286.0,281.0,290.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2911.178,3547.018,7214.743,0,0.0,0.0,0.0,0.0,0.0,0.0,2.38,10.44,22.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,327.882,0.327882
664,329869,-0.005,0.0,0.0012,0.0,1605,57,0.0,-0.010471975496079993,0.0,-0.0017453292493466656,-0.01221730474542666,-0.0017453292493466656,-0.5267243652343749,0.7948749511718749,-9.686939916992188,-0.2825157958984375,0.5267243652343749,-10.86009873046875,0.0,0.0005291005291005291,0.0,0.0005291005291005291,0.4739756367663344,0.006644518272425249,-0.048111234157745784,0.8791682047496001,0.0,-0.17453292493466654,0.0,1.0,0.0,0.0,0.0,-0.006981316997386662,0.0,0.0017453292493466656,-0.17453292493466654,0.17453292493466654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.2,0.0,0.00012304663467454166,0.00036913990402362494,0.0,0.0002460932693490833,0.0,0.0,0.0,0.0,0.00012304663467454166,0.0002460932693490833,0.0,0.00012304663467454166,0.0,0.0,0.0,0.0,283.0,285.0,283.0,292.0,0.0,0.0,0.0,0.0,283.0,286.0,284.0,293.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2911.183,3547.04,7214.789,0,0.0,0.0,0.0,0.0,0.0,0.0,2.38,10.44,22.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,329.869,0.32986899999999997
668,331856,-0.005,0.0,0.0012,0.0,1605,57,0.0017453292493466656,-0.005235987748039996,0.0,0.008726646246733328,0.006981316997386662,-0.003490658498693331,-0.5219359619140624,0.7805097412109374,-9.667786303710937,-0.5698199951171875,0.488417138671875,-9.734823950195311,0.0,0.0005291005291005291,0.0,0.0,0.4739756367663344,0.006644518272425249,-0.048111234157745784,0.8791682047496001,0.0,-0.17453292493466654,0.0,1.0,0.0,0.0,0.0,-0.006981316997386662,0.0,0.0017453292493466656,-0.17453292493466654,0.17453292493466654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.1,0.0,0.00012304663467454166,0.0002460932693490833,0.0,0.00012304663467454166,0.0,0.0,0.0,0.0,0.00012304663467454166,0.0002460932693490833,0.0,0.00012304663467454166,0.0,0.0,0.0,0.0,283.0,285.0,283.0,292.0,0.0,0.0,0.0,0.0,281.0,286.0,286.0,290.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2911.188,3547.06,7214.836,0,0.0,0.0,0.0,0.0,0.0,0.0,2.37,10.44,22.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,331.856,0.331856
672,333843,-0.005,0.0,0.0012,0.0,1605,57,0.003490658498693331,-0.008726646246733328,0.003490658498693331,0.005235987748039996,-0.02443460949085332,0.003490658498693331,-0.5123591552734374,0.7709329345703124,-9.65342109375,-1.3168109130859373,0.45968671875,-9.399635717773437,0.0,0.0005291005291005291,0.0,0.0005291005291005291,0.4739756367663344,0.006644518272425249,-0.048111234157745784,0.8791682047496001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.006981316997386662,0.0,0.0017453292493466656,-0.17453292493466654,0.17453292493466654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.2,0.0,0.00012304663467454166,0.00036913990402362494,0.0,0.0002460932693490833,0.0,0.0,0.0,0.0,0.00012304663467454166,0.0002460932693490833,0.0,0.00012304663467454166,0.0,0.0,0.0,0.0,283.0,285.0,283.0,292.0,0.0,0.0,0.0,0.0,284.0,286.0,283.0,292.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2911.193,3547.082,7214.882,0,0.0,0.0,0.0,0.0,0.0,0.0,2.37,10.44,22.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,333.843,0.333843
676,335831,-0.005,0.0,0.0012,0.0,1605,57,0.0017453292493466656,0.0,0.0017453292493466656,-0.0017453292493466656,0.010471975496079993,0.0,-0.5219359619140624,0.7805097412109374,-9.667786303710937,-0.3064578125,0.689530078125,-10.09395419921875,0.0,0.0,0.0,0.0,0.4739756367663344,0.006644518272425249,-0.048111234157745784,0.8791682047496001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.006981316997386662,0.0,0.0017453292493466656,-0.17453292493466654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.00012304663467454166,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0,0.0,0.00012304663467454166,0.0002460932693490833,0.0,0.00012304663467454166,0.0,0.0,0.0,0.0,283.0,285.0,283.0,292.0,0.0,0.0,0.0,0.0,281.0,284.0,284.0,295.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2911.198,3547.102,7214.927,0,0.0,0.0,0.0,0.0,0.0,0.0,2.37,10.44,22.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,335.831,0.335831
680,337818,-0.005,0.0,0.0012,0.0,1605,57,0.003490658498693331,0.0,0.003490658498693331,0.010471975496079993,0.0017453292493466656,0.006981316997386662,-0.5363011718749999,0.7948749511718749,-9.686939916992188,1.0917559570312498,0.8667010009765624,-9.816226806640625,0.0005291005291005291,0.0005291005291005291,0.0,0.0,0.4739756367663344,0.006644518272425249,-0.048111234157745784,0.8791682047496001,0.0,0.17453292493466654,0.17453292493466654,1.0,0.0,0.0,0.0,-0.006981316997386662,0.0,0.0017453292493466656,-0.17453292493466654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,-0.1,0.0002460932693490833,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0,0.0,0.00012304663467454166,0.0002460932693490833,0.0,0.00012304663467454166,0.0,0.0,0.0,0.0,283.0,285.0,283.0,292.0,0.0,0.0,0.0,0.0,281.0,286.0,283.0,290.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2911.202,3547.124,7214.973,0,0.0,0.0,0.0,0.0,0.0,0.0,2.37,10.44,22.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,337.818,0.337818
684,339805,-0.005,0.0,0.0012,0.0,1605,57,0.003490658498693331,-0.005235987748039996,0.0017453292493466656,0.005235987748039996,-0.01919862174281332,0.003490658498693331,-0.5219359619140624,0.7948749511718749,-9.6917283203125,-0.4213794921875,0.86191259765625,-9.696516723632811,0.0,0.0005291005291005291,0.0,0.0,0.4739756367663344,0.006644518272425249,-0.048111234157745784,0.8791682047496001,0.0,0.0,0.17453292493466654,1.0,0.0,0.0,0.0,-0.006981316997386662,0.0,0.0017453292493466656,-0.17453292493466654,0.17453292493466654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.1,0.0,0.00012304663467454166,0.0002460932693490833,0.0,0.00012304663467454166,0.0,0.0,0.0,0.0,0.00012304663467454166,0.0002460932693490833,0.0,0.00012304663467454166,0.0,0.0,0.0,0.0,283.0,285.0,283.0,292.0,0.0,0.0,0.0,0.0,283.0,286.0,281.0,295.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2911.207,3547.144,7215.019,0,0.0,0.0,0.0,0.0,0.0,0.0,2.37,10.44,22.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,339.805,0.33980499999999997
688,341792,-0.005,0.0,0.0012,0.0,1603,57,0.0,-0.0017453292493466656,0.0017453292493466656,0.0,-0.006981316997386662,0.0,-0.51714755859375,0.7757213378906249,-9.6917283203125,-0.6560112548828124,0.5889736083984375,-9.595960253906249,0.0,0.0005291005291005291,0.0,0.0,0.4739756367663344,0.006644518272425249,-0.048111234157745784,0.8791682047496001,0.0,0.17453292493466654,0.0,1.0,0.0,0.0,0.0,-0.006981316997386662,0.0,0.0017453292493466656,-0.17453292493466654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.1,0.0,0.00012304663467454166,0.0002460932693490833,0.0,0.0,0.0,0.0,0.0,0.0,0.00012304663467454166,0.0002460932693490833,0.0,0.00012304663467454166,0.0,0.0,0.0,0.0,283.0,285.0,283.0,292.0,0.0,0.0,0.0,0.0,281.0,286.0,284.0,293.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2911.212,3547.166,7215.065,0,0.0,0.0,0.0,0.0,0.0,0.0,2.37,10.44,22.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,341.79200000000003,0.341792
692,343779,-0.005,0.0,0.0012,0.0,1603,57,0.0,-0.0017453292493466656,-0.0017453292493466656,-0.003490658498693331,-0.003490658498693331,-0.006981316997386662,-0.5123591552734374,0.7661445312499999,-9.6917283203125,-1.149216796875,0.8283937744140625,-9.380482104492186,0.0,0.0,0.0,0.0,0.4739756367663344,0.006644518272425249,-0.048111234157745784,0.8791682047496001,0.0,0.17453292493466654,0.0,1.0,0.0,0.0,0.0,-0.006981316997386662,0.0,0.0017453292493466656,-0.17453292493466654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.1,0.1,0.0,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0,0.0,0.00012304663467454166,0.0002460932693490833,0.0,0.00012304663467454166,0.0,0.0,0.0,0.0,283.0,285.0,283.0,292.0,0.0,0.0,0.0,0.0,284.0,287.0,283.0,287.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2911.217,3547.187,7215.112,0,0.0,0.0,0.0,0.0,0.0,0.0,2.37,10.44,22.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,343.779,0.343779
