loopIteration,timeUs,rcCommand[0],rcCommand[1],rcCommand[2],rcCommand[3],vbatLatest,amperageLatest,gyroADC[0],gyroADC[1],gyroADC[2],gyroADCafterRpm[0],gyroADCafterRpm[1],gyroADCafterRpm[2],accSmooth[0],accSmooth[1],accSmooth[2],accADCafterRpm[0],accADCafterRpm[1],accADCafterRpm[2],motor[0],motor[1],motor[2],motor[3],quat[0],quat[1],quat[2],quat[3],alpha[0],alpha[1],alpha[2],quatSp[0],quatSp[1],quatSp[2],quatSp[3],gyroSp[0],gyroSp[1],gyroSp[2],alphaSp[0],alphaSp[1],alphaSp[2],spfSp[0],spfSp[1],spfSp[2],dv[0],dv[1],dv[2],dv[3],dv[4],dv[5],u[0],u[1],u[2],u[3],u[4],u[5],u[6],u[7],u_state[0],u_state[1],u_state[2],u_state[3],u_state[4],u_state[5],u_state[6],u_state[7],omega[0],omega[1],omega[2],omega[3],omega[4],omega[5],omega[6],omega[7],omegaUnfiltered[0],omegaUnfiltered[1],omegaUnfiltered[2],omegaUnfiltered[3],omegaUnfiltered[4],omegaUnfiltered[5],omegaUnfiltered[6],omegaUnfiltered[7],omega_dot[0],omega_dot[1],omega_dot[2],omega_dot[3],omega_dot[4],omega_dot[5],omega_dot[6],omega_dot[7],pos[0],pos[1],pos[2],extTime,extPos[0],extPos[1],extPos[2],posSp[0],posSp[1],posSp[2],vel[0],vel[1],vel[2],extVel[0],extVel[1],extVel[2],velSp[0],velSp[1],velSp[2],accSp[0],accSp[1],accSp[2],extQuat[0],extQuat[1],extQuat[2],extQuat[3],ekf_pos[0],ekf_pos[1],ekf_pos[2],ekf_vel[0],ekf_vel[1],ekf_vel[2],ekf_quat[0],ekf_quat[1],ekf_quat[2],ekf_quat[3],ekf_acc_b[0],ekf_acc_b[1],ekf_acc_b[2],ekf_gyro_b[0],ekf_gyro_b[1],ekf_gyro_b[2],motor_0_rls_x[0],motor_0_rls_x[1],motor_0_rls_x[2],motor_0_rls_x[3],motor_1_rls_x[0],motor_1_rls_x[1],motor_1_rls_x[2],motor_1_rls_x[3],motor_2_rls_x[0],motor_2_rls_x[1],motor_2_rls_x[2],motor_2_rls_x[3],motor_3_rls_x[0],motor_3_rls_x[1],motor_3_rls_x[2],motor_3_rls_x[3],imu_rls_x[0],imu_rls_x[1],imu_rls_x[2],fx_x_rls_x[0],fx_x_rls_x[1],fx_x_rls_x[2],fx_x_rls_x[3],fx_y_rls_x[0],fx_y_rls_x[1],fx_y_rls_x[2],fx_y_rls_x[3],fx_z_rls_x[0],fx_z_rls_x[1],fx_z_rls_x[2],fx_z_rls_x[3],fx_p_rls_x[0],fx_p_rls_x[1],fx_p_rls_x[2],fx_p_rls_x[3],fx_p_rls_x[4],fx_p_rls_x[5],fx_p_rls_x[6],fx_p_rls_x[7],fx_q_rls_x[0],fx_q_rls_x[1],fx_q_rls_x[2],fx_q_rls_x[3],fx_q_rls_x[4],fx_q_rls_x[5],fx_q_rls_x[6],fx_q_rls_x[7],fx_r_rls_x[0],fx_r_rls_x[1],fx_r_rls_x[2],fx_r_rls_x[3],fx_r_rls_x[4],fx_r_rls_x[5],fx_r_rls_x[6],fx_r_rls_x[7],learnerGains[0],learnerGains[1],learnerGains[2],learnerGains[3],flightModeFlags,stateFlags,failsafePhase,rxSignalReceived,rxFlightChannelsValid,timeMs,timeS
5668,2815294,-0.0024,0.0,-0.0038,0.0,1527,0,0.0,0.0017453292493466656,-0.0017453292493466656,0.0,0.003490658498693331,-0.005235987748039996,-0.38786066894531246,0.296881005859375,-9.758765966796874,0.076614453125,-0.0047884033203125,-10.275913525390624,0.0,0.0,0.0,0.0,0.7879906484557647,0.0,-0.02460932693490833,0.6152331733727082,0.0,0.17453292493466654,0.17453292493466654,1.0,0.0,0.0,0.0,-0.003490658498693331,0.0,-0.0017453292493466656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002460932693490833,0.00012304663467454166,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0,262.0,263.0,262.0,270.0,0.0,0.0,0.0,0.0,262.0,263.0,260.0,271.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.505,-6.87,-0.067,180936032,1.505,-6.869,-0.073,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.7881136950904393,0.009966777408637873,-0.013535129814199581,0.6152331733727082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,0,1,1,2815.294,2.8152939999999997
5672,2817282,-0.0024,0.0,-0.0038,0.0,1527,0,0.003490658498693331,0.0017453292493466656,-0.003490658498693331,-0.003490658498693331,0.0017453292493466656,-0.003490658498693331,-0.39743747558593745,0.316034619140625,-9.773131176757811,-0.033518823242187495,-0.201112939453125,-9.447519750976562,0.0005291005291005291,0.0,0.0,0.0,0.7879906484557647,0.0,-0.02460932693490833,0.6152331733727082,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.003490658498693331,0.0,-0.003490658498693331,-0.17453292493466654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.00012304663467454166,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0,0.0,0.0002460932693490833,0.00012304663467454166,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0,262.0,263.0,262.0,270.0,0.0,0.0,0.0,0.0,262.0,263.0,260.0,272.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.505,-6.87,-0.067,180936032,1.505,-6.869,-0.073,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.7881136950904393,0.009966777408637873,-0.013535129814199581,0.6152331733727082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,0,1,1,2817.282,2.817282
5676,2819268,-0.0024,0.0,-0.0038,0.0,1527,53,0.0,0.0,-0.006981316997386662,0.0017453292493466656,0.0017453292493466656,-0.01570796324411999,-0.4070142822265625,0.32082302246093747,-9.773131176757811,-0.4261678955078125,-0.6081272216796875,-9.888052856445311,0.0,0.0,0.0,0.0,0.7879906484557647,0.0,-0.02460932693490833,0.6152331733727082,-0.17453292493466654,0.0,-0.17453292493466654,1.0,0.0,0.0,0.0,-0.003490658498693331,0.0,-0.003490658498693331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.1,0.0,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0,0.0,0.0002460932693490833,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0,0.0,262.0,263.0,262.0,270.0,0.0,0.0,0.0,0.0,263.0,263.0,263.0,268.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.505,-6.87,-0.067,180936032,1.505,-6.869,-0.073,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.7881136950904393,0.009966777408637873,-0.013535129814199581,0.6152331733727082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,0,1,1,2819.268,2.8192679999999997
5680,2821255,-0.0024,0.0,-0.0038,0.0,1527,53,0.003490658498693331,-0.0017453292493466656,-0.006981316997386662,-0.0017453292493466656,-0.0017453292493466656,-0.010471975496079993,-0.39264907226562495,0.3064578125,-9.763554370117188,-1.2018892333984375,0.181959326171875,-9.069235888671875,0.0,0.0,0.0,0.0,0.7879906484557647,0.0,-0.02460932693490833,0.6152331733727082,0.0,-0.17453292493466654,-0.17453292493466654,1.0,0.0,0.0,0.0,-0.003490658498693331,0.0,-0.003490658498693331,-0.17453292493466654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.1,0.0,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0,0.0,0.00012304663467454166,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0,0.0,262.0,263.0,262.0,270.0,0.0,0.0,0.0,0.0,262.0,265.0,260.0,271.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.505,-6.87,-0.067,180936032,1.505,-6.869,-0.073,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.7881136950904393,0.009966777408637873,-0.013535129814199581,0.6152331733727082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,0,1,1,2821.255,2.821255
5684,2823242,-0.0024,0.0,-0.0038,0.0,1527,53,0.0,-0.003490658498693331,-0.006981316997386662,0.010471975496079993,-0.006981316997386662,-0.013962633994773325,-0.39264907226562495,0.3064578125,-9.734823950195311,-0.9959878906249999,-0.5985504150390625,-9.868899243164062,0.0,0.0,0.0,0.0,0.7879906484557647,0.0,-0.02460932693490833,0.6152331733727082,-0.17453292493466654,-0.17453292493466654,-0.17453292493466654,1.0,0.0,0.0,0.0,-0.003490658498693331,0.0,-0.005235987748039996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.1,0.1,0.0,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0,0.0,0.00012304663467454166,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0,0.0,262.0,263.0,262.0,270.0,0.0,0.0,0.0,0.0,263.0,263.0,262.0,268.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.505,-6.87,-0.067,180936032,1.505,-6.869,-0.073,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.7881136950904393,0.009966777408637873,-0.013535129814199581,0.6152331733727082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,0,1,1,2823.242,2.823242
5688,2825228,-0.0024,0.0,-0.0038,0.0,1527,53,0.005235987748039996,0.0,-0.0017453292493466656,0.0017453292493466656,-0.0017453292493466656,0.0,-0.38786066894531246,0.32561142578124996,-9.773131176757811,-1.4891934326171874,0.258573779296875,-9.452308154296874,0.0005291005291005291,0.0,0.0,0.0,0.7879906484557647,0.0,-0.02460932693490833,0.6152331733727082,-0.17453292493466654,-0.17453292493466654,-0.17453292493466654,1.0,0.0,0.0,0.0,-0.003490658498693331,0.0,-0.005235987748039996,-0.17453292493466654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,-0.1,0.0002460932693490833,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0,0.0,0.00012304663467454166,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0,0.0,262.0,263.0,262.0,270.0,0.0,0.0,0.0,0.0,263.0,265.0,260.0,271.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.505,-6.87,-0.067,180936032,1.505,-6.869,-0.073,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.7881136950904393,0.009966777408637873,-0.013535129814199581,0.6152331733727082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,0,1,1,2825.228,2.825228
5692,2827215,-0.0024,0.0,-0.0038,0.0,1527,53,0.0,-0.003490658498693331,0.0,0.003490658498693331,-0.010471975496079993,0.005235987748039996,-0.38786066894531246,0.3399766357421875,-9.777919580078125,-0.9528922607421875,0.1580173095703125,-10.175357055664062,0.0,0.0,0.0,0.0,0.7879906484557647,0.0,-0.02460932693490833,0.6152331733727082,-0.17453292493466654,-0.17453292493466654,-0.17453292493466654,1.0,0.0,0.0,0.0,-0.003490658498693331,0.0,-0.005235987748039996,0.0,0.0,-0.17453292493466654,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.1,-0.1,0.00012304663467454166,0.00012304663467454166,0.0,0.00012304663467454166,0.0,0.0,0.0,0.0,0.00012304663467454166,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0,0.0,262.0,263.0,262.0,270.0,0.0,0.0,0.0,0.0,263.0,262.0,263.0,272.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.505,-6.87,-0.067,180936032,1.505,-6.869,-0.073,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.7881136950904393,0.009966777408637873,-0.013535129814199581,0.6152331733727082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,0,1,1,2827.215,2.827215
5696,2829202,-0.0024,0.0,-0.0038,0.0,1527,53,0.01221730474542666,0.0,0.005235987748039996,0.01919862174281332,-0.003490658498693331,0.013962633994773325,-0.3687070556640625,0.3399766357421875,-9.782707983398437,-0.8188169677734375,0.2059013427734375,-9.792284790039062,0.0005291005291005291,0.0005291005291005291,0.0,0.0,0.7879906484557647,0.0,-0.02460932693490833,0.6152331733727082,0.0,-0.17453292493466654,0.0,1.0,0.0,0.0,0.0,-0.003490658498693331,0.0,-0.005235987748039996,-0.3490658498693331,0.0,-0.17453292493466654,0.0,0.0,0.0,0.0,0.0,0.0,-0.4,0.0,-0.2,0.00036913990402362494,0.0002460932693490833,0.0,0.00012304663467454166,0.0,0.0,0.0,0.0,0.00012304663467454166,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0,0.0,263.0,263.0,262.0,270.0,0.0,0.0,0.0,0.0,262.0,263.0,262.0,271.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.505,-6.87,-0.067,180936032,1.505,-6.869,-0.073,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.7881136950904393,0.009966777408637873,-0.013535129814199581,0.6152331733727082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,0,1,1,2829.202,2.829202
5700,2831189,-0.0024,0.0,0.0,0.0,1527,53,0.005235987748039996,-0.003490658498693331,0.005235987748039996,0.006981316997386662,-0.008726646246733328,0.010471975496079993,-0.3591302490234375,0.316034619140625,-9.763554370117188,0.0430956298828125,0.4165910888671875,-10.218452685546874,0.0005291005291005291,0.0005291005291005291,0.0,0.0005291005291005291,0.7879906484557647,0.0,-0.02460932693490833,0.6152331733727082,0.0,-0.17453292493466654,0.17453292493466654,1.0,0.0,0.0,0.0,-0.003490658498693331,0.0,-0.003490658498693331,-0.17453292493466654,0.0,-0.17453292493466654,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.1,-0.2,0.0002460932693490833,0.0002460932693490833,0.0,0.0002460932693490833,0.0,0.0,0.0,0.0,0.0002460932693490833,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0,0.0,263.0,263.0,262.0,270.0,0.0,0.0,0.0,0.0,260.0,262.0,259.0,269.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.505,-6.87,-0.067,180936032,1.505,-6.869,-0.073,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.7881136950904393,0.009966777408637873,-0.013535129814199581,0.6152331733727082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,0,1,1,2831.189,2.8311889999999997
5704,2833175,-0.0024,0.0,0.0,0.0,1527,53,0.010471975496079993,0.0,0.006981316997386662,0.013962633994773325,-0.0017453292493466656,0.01570796324411999,-0.354341845703125,0.296881005859375,-9.777919580078125,-0.1580173095703125,1.0295067138671874,-9.586383447265625,0.0005291005291005291,0.0005291005291005291,0.0,0.0,0.7879906484557647,0.0,-0.02460932693490833,0.6152331733727082,0.0,-0.17453292493466654,0.17453292493466654,1.0,0.0,0.0,0.0,-0.003490658498693331,0.0,-0.003490658498693331,-0.3490658498693331,0.0,-0.17453292493466654,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,0.0,-0.2,0.00036913990402362494,0.0002460932693490833,0.0,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0002460932693490833,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0,0.0,263.0,263.0,262.0,270.0,0.0,0.0,0.0,0.0,263.0,263.0,263.0,268.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.505,-6.87,-0.067,180936032,1.505,-6.869,-0.073,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.7881136950904393,0.009966777408637873,-0.013535129814199581,0.6152331733727082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,0,1,1,2833.175,2.8331749999999998
5708,2835162,-0.0024,0.0,0.0,0.0,1527,53,0.005235987748039996,-0.003490658498693331,0.0017453292493466656,0.0,-0.006981316997386662,0.0017453292493466656,-0.373495458984375,0.2825157958984375,-9.758765966796874,0.229843359375,1.0534487304687499,-10.137049829101562,0.0005291005291005291,0.0005291005291005291,0.0,0.0,0.7879906484557647,0.0,-0.02460932693490833,0.6152331733727082,0.0,-0.17453292493466654,0.17453292493466654,1.0,0.0,0.0,0.0,-0.003490658498693331,0.0,-0.0017453292493466656,-0.17453292493466654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.1,-0.1,0.0002460932693490833,0.0002460932693490833,0.0,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0002460932693490833,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0,0.0,263.0,263.0,261.0,270.0,0.0,0.0,0.0,0.0,260.0,263.0,260.0,271.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.505,-6.87,-0.067,180936032,1.505,-6.869,-0.073,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.7881136950904393,0.009966777408637873,-0.013535129814199581,0.6152331733727082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,0,1,1,2835.1620000000003,2.835162
5712,2837149,-0.0024,0.0,0.0,0.0,1527,53,0.006981316997386662,-0.0017453292493466656,0.003490658498693331,0.003490658498693331,0.0017453292493466656,0.008726646246733328,-0.37828386230468747,0.2920926025390625,-9.773131176757811,-0.0047884033203125,0.08140285644531249,-10.218452685546874,0.0005291005291005291,0.0005291005291005291,0.0,0.0,0.7879906484557647,0.0,-0.02460932693490833,0.6152331733727082,0.17453292493466654,-0.17453292493466654,0.17453292493466654,1.0,0.0,0.0,0.0,-0.003490658498693331,0.0,-0.0017453292493466656,-0.17453292493466654,0.0,-0.17453292493466654,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,-0.1,0.0002460932693490833,0.0002460932693490833,0.0,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0002460932693490833,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0,0.0,263.0,263.0,261.0,270.0,0.0,0.0,0.0,0.0,263.0,265.0,263.0,271.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.505,-6.87,-0.067,180936032,1.505,-6.869,-0.073,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.7881136950904393,0.009966777408637873,-0.013535129814199581,0.6152331733727082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,0,1,1,2837.149,2.8371489999999997
5716,2839136,-0.0024,0.0,0.0,0.0,1528,0,-0.0017453292493466656,-0.003490658498693331,-0.0017453292493466656,-0.01221730474542666,-0.005235987748039996,-0.003490658498693331,-0.38307226562499996,0.26815058593749996,-9.7683427734375,0.229843359375,-0.1149216796875,-10.266336718749999,0.0,0.0,0.0,0.0,0.7879906484557647,0.0,-0.02460932693490833,0.6152331733727082,0.0,-0.17453292493466654,0.0,1.0,0.0,0.0,0.0,-0.003490658498693331,0.0,0.0,0.0,0.17453292493466654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.00012304663467454166,0.0,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0002460932693490833,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0,0.0,263.0,263.0,261.0,270.0,0.0,0.0,0.0,0.0,262.0,263.0,262.0,272.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.505,-6.87,-0.067,180936032,1.505,-6.869,-0.073,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.7881136950904393,0.009966777408637873,-0.013535129814199581,0.6152331733727082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,0,1,1,2839.136,2.839136
